action_norm_mean,azimuth,duration,elevation,episode_steps,family,geometry_hash,horizontal_distance,map_id,obstacle_count,obstacle_depth_mean,obstacle_height_mean,obstacle_width_mean,path_length,path_straight_ratio,start_goal_distance,task_id,vertical_displacement
0.5944348573684692,0.015450161539833382,12.166666984558105,0.0021943120298988446,585,DOUBLE_BLOCK,,5.798877311687885,DOUBLE_BLOCK_026,,,,,5.781907081604004,0.9970711313376746,5.798891272528345,DOUBLE_BLOCK_026_TASK_01,0.01272456666790267
0.6335500478744507,0.2916424354650946,13.125,0.041014695085389144,631,DOUBLE_BLOCK,,6.37766106694014,DOUBLE_BLOCK_026,,,,,6.657527923583984,1.04300447681586,6.383029096776691,DOUBLE_BLOCK_026_TASK_02,0.26172459864103115
0.6290101408958435,-0.39159104955269336,12.166666984558105,0.0035528977383137523,585,DOUBLE_BLOCK,,5.87584754067475,DOUBLE_BLOCK_026,,,,,6.126888751983643,1.0427176742591502,5.875884626523465,DOUBLE_BLOCK_026_TASK_03,0.020876373279406613
0.6335861682891846,0.29056662410740824,12.9375,0.1919003528689087,622,DOUBLE_BLOCK,,6.176296151580225,DOUBLE_BLOCK_026,,,,,6.563071250915527,1.0431165366574082,6.291791013060167,DOUBLE_BLOCK_026_TASK_04,1.2000000000000002
0.6306222081184387,-0.33638568372843874,12.291666984558105,-0.20305098569549826,591,DOUBLE_BLOCK,,5.828401205439134,DOUBLE_BLOCK_026,,,,,6.205326557159424,1.0427977363954624,5.950652116496506,DOUBLE_BLOCK_026_TASK_05,-1.2000000000000002
0.6279065608978271,-0.04966797812229287,12.354166984558105,0.28937112129306897,594,DOUBLE_BLOCK,,5.709909054457836,DOUBLE_BLOCK_026,,,,,6.219996452331543,1.0440430500751672,5.957605341928885,DOUBLE_BLOCK_026_TASK_06,1.7
0.6340096592903137,-0.03285788197035326,13.25,-0.26677027612612536,637,DOUBLE_BLOCK,,6.2206321153336255,DOUBLE_BLOCK_026,,,,,6.678289890289307,1.0355958806440724,6.448741265884382,DOUBLE_BLOCK_026_TASK_07,-1.7
0.6367447972297668,0.32449825475241895,13.166666984558105,0.22735893929447742,633,DOUBLE_BLOCK,,6.2673100490299865,DOUBLE_BLOCK_026,,,,,6.704607009887695,1.0422437337122497,6.4328590261774155,DOUBLE_BLOCK_026_TASK_08,1.4500000000000002
0.640354573726654,-0.3155054547982195,13.708333015441895,-0.21703965908339712,659,DOUBLE_BLOCK,,6.575573236360637,DOUBLE_BLOCK_026,,,,,7.033039093017578,1.0444775180400547,6.733547607817316,DOUBLE_BLOCK_026_TASK_09,-1.4500000000000002
0.6041675806045532,0.018824386685449654,12.645833015441895,-0.0380499417521368,608,DOUBLE_BLOCK,,6.067270145996651,DOUBLE_BLOCK_027,,,,,6.067843437194824,0.9993706090579421,6.071664888078592,DOUBLE_BLOCK_027_TASK_00,-0.23097075274633072
0.5937099456787109,0.03328731566550319,11.458333015441895,0.01779452965045057,551,DOUBLE_BLOCK,,5.4174498443174395,DOUBLE_BLOCK_027,,,,,5.429719924926758,1.0021062411305581,5.418307662470045,DOUBLE_BLOCK_027_TASK_01,0.096411148144531
0.6279469728469849,0.37967914806049347,12.083333015441895,-0.07242763756712003,581,DOUBLE_BLOCK,,5.810621750938579,DOUBLE_BLOCK_027,,,,,6.0716423988342285,1.0421817872979968,5.825895705369998,DOUBLE_BLOCK_027_TASK_02,-0.4215870460154971
0.629721462726593,-0.32961048919731323,12.5,0.0572488227275903,601,DOUBLE_BLOCK,,6.0332486648212855,DOUBLE_BLOCK_027,,,,,6.296605587005615,1.04194115297947,6.043148952318694,DOUBLE_BLOCK_027_TASK_03,0.34577421584422674
0.6339269876480103,0.3342216066098543,12.791666984558105,0.19402013431693385,615,DOUBLE_BLOCK,,6.107121588177423,DOUBLE_BLOCK_027,,,,,6.495567321777344,1.043649011082914,6.223900231589733,DOUBLE_BLOCK_027_TASK_04,1.2000000000000002
0.6331022381782532,-0.3281926943282759,12.6875,-0.19589109756950396,610,DOUBLE_BLOCK,,6.047295026749359,DOUBLE_BLOCK_027,,,,,6.438028335571289,1.0442517750905869,6.1652069827822915,DOUBLE_BLOCK_027_TASK_05,-1.2000000000000002
0.6337035894393921,0.02769984529516315,13.1875,0.26818790412576987,634,DOUBLE_BLOCK,,6.186132319154971,DOUBLE_BLOCK_027,,,,,6.67915678024292,1.0411019902942038,6.4154682658472915,DOUBLE_BLOCK_027_TASK_06,1.7
0.6308598518371582,-0.11462294750678587,12.791666984558105,-0.2779479058389504,615,DOUBLE_BLOCK,,5.957933007006121,DOUBLE_BLOCK_027,,,,,6.445401191711426,1.0402987164085762,6.195721565400837,DOUBLE_BLOCK_027_TASK_07,-1.7
0.6373617053031921,0.3186375435671596,13.229166984558105,0.2260720067994997,636,DOUBLE_BLOCK,,6.3042433882476105,DOUBLE_BLOCK_027,,,,,6.755163192749023,1.0442607369384236,6.468847246477823,DOUBLE_BLOCK_027_TASK_08,1.4500000000000002
0.6346731781959534,-0.3511073848911266,12.729166984558105,-0.23605854272964144,612,DOUBLE_BLOCK,,6.028022985581801,DOUBLE_BLOCK_027,,,,,6.450934410095215,1.0404792317575604,6.199964605923371,DOUBLE_BLOCK_027_TASK_09,-1.4500000000000002
0.6098146438598633,-0.013463848968308871,13.208333015441895,-0.04789206528623339,635,DOUBLE_BLOCK,,6.372099439173437,DOUBLE_BLOCK_028,,,,,6.43781852722168,1.0091551377546046,6.37941411223054,DOUBLE_BLOCK_028_TASK_00,-0.30540653662249384
0.606644868850708,-0.07149822771193055,11.8125,-0.006096348800033349,568,DOUBLE_BLOCK,,5.616077432149733,DOUBLE_BLOCK_028,,,,,5.736347198486328,1.0213962807853663,5.616181795840855,DOUBLE_BLOCK_028_TASK_01,-0.03423799107242642
0.6362303495407104,0.30386087316206,13.479166984558105,0.029033103621019546,648,DOUBLE_BLOCK,,6.578000218423058,DOUBLE_BLOCK_028,,,,,6.8431077003479,1.0398637239048154,6.580773560069193,DOUBLE_BLOCK_028_TASK_02,0.19103344035001424
0.6302533745765686,-0.34156251409159494,12.541666984558105,-0.03096526127286618,603,DOUBLE_BLOCK,,6.06558923802267,DOUBLE_BLOCK_028,,,,,6.323225021362305,1.041975233009736,6.068498387526665,DOUBLE_BLOCK_028_TASK_03,-0.18788260961914593
0.6342236399650574,0.3110217895299455,12.9375,0.19171840684258978,622,DOUBLE_BLOCK,,6.182303970047,DOUBLE_BLOCK_028,,,,,6.560474395751953,1.0417273314981326,6.297688653629909,DOUBLE_BLOCK_028_TASK_04,1.2000000000000002
0.6385124325752258,-0.28011589473455933,13.645833015441895,-0.18048892628064603,656,DOUBLE_BLOCK,,6.576254490389625,DOUBLE_BLOCK_028,,,,,6.945685386657715,1.0390200046901508,6.684842789652551,DOUBLE_BLOCK_028_TASK_05,-1.2000000000000002
0.6366521716117859,-0.1157991228783539,13.541666984558105,0.25985203334783463,651,DOUBLE_BLOCK,,6.394268085771082,DOUBLE_BLOCK_028,,,,,6.91168212890625,1.044629830121717,6.616393606241287,DOUBLE_BLOCK_028_TASK_06,1.7
0.6283890008926392,-0.13072719061123753,12.270833015441895,-0.2911805555149399,590,DOUBLE_BLOCK,,5.672359361940084,DOUBLE_BLOCK_028,,,,,6.201907157897949,1.0473316966401418,5.921626527482911,DOUBLE_BLOCK_028_TASK_07,-1.7
0.6379497051239014,0.3107946959115474,13.416666984558105,0.2226433391643762,645,DOUBLE_BLOCK,,6.404690088349347,DOUBLE_BLOCK_028,,,,,6.8400115966796875,1.0416086912028941,6.566776616255525,DOUBLE_BLOCK_028_TASK_08,1.4500000000000002
0.6354752779006958,-0.3184061150643549,12.979166984558105,-0.23112999412956348,624,DOUBLE_BLOCK,,6.161413160627323,DOUBLE_BLOCK_028,,,,,6.591867923736572,1.0414133674245198,6.329732390547926,DOUBLE_BLOCK_028_TASK_09,-1.4500000000000002
0.5927021503448486,0.028818257082726128,11.604166984558105,-0.007623572484878378,558,DOUBLE_BLOCK,,5.4971470061506125,DOUBLE_BLOCK_029,,,,,5.528523921966553,1.005678629444017,5.497306753970661,DOUBLE_BLOCK_029_TASK_00,-0.04190871056002521
0.6040924191474915,0.026138640661079293,13.166666984558105,0.01556490724941803,633,DOUBLE_BLOCK,,6.347578616786187,DOUBLE_BLOCK_029,,,,,6.3606061935424805,1.0019309901723625,6.348347596722468,DOUBLE_BLOCK_029_TASK_01,0.09880745179737016
0.6276648640632629,0.33104680814326437,12.125,-0.023123018664262713,583,DOUBLE_BLOCK,,5.843241388840935,DOUBLE_BLOCK_029,,,,,6.119300842285156,1.0469642776271186,5.844803851526035,DOUBLE_BLOCK_029_TASK_02,-0.13513746538187532
0.6264035105705261,-0.3442278190843614,12.020833015441895,0.013483712379549043,578,DOUBLE_BLOCK,,5.782467891933507,DOUBLE_BLOCK_029,,,,,5.98610782623291,1.0351226807848295,5.782993588445232,DOUBLE_BLOCK_029_TASK_03,0.07797385944486468
0.6327210664749146,0.345264310667898,12.520833015441895,0.1986706566143481,602,DOUBLE_BLOCK,,5.960468988846588,DOUBLE_BLOCK_029,,,,,6.349679946899414,1.0443440872621768,6.080065013386112,DOUBLE_BLOCK_029_TASK_04,1.2000000000000002
0.6272081136703491,-0.27205648564340357,12.041666984558105,-0.20838299494706802,579,DOUBLE_BLOCK,,5.675031783665555,DOUBLE_BLOCK_029,,,,,6.02194881439209,1.0381746770784364,5.800515989600774,DOUBLE_BLOCK_029_TASK_05,-1.2000000000000002
0.6298266649246216,0.061946852988777744,12.625,0.28214043524168647,607,DOUBLE_BLOCK,,5.864633651162465,DOUBLE_BLOCK_029,,,,,6.350621223449707,1.040052784188926,6.106056654040084,DOUBLE_BLOCK_029_TASK_06,1.7
0.6360900402069092,0.08247596785825033,13.541666984558105,-0.2600743117388084,651,DOUBLE_BLOCK,,6.388548981025506,DOUBLE_BLOCK_029,,,,,6.910671234130859,1.045350266870919,6.610866666554548,DOUBLE_BLOCK_029_TASK_07,-1.7
0.6309729814529419,0.342024448896115,12.229166984558105,0.24730165881987295,588,DOUBLE_BLOCK,,5.743265232595814,DOUBLE_BLOCK_029,,,,,6.195871353149414,1.0459853159660029,5.923478330503443,DOUBLE_BLOCK_029_TASK_08,1.4500000000000002
0.6394086480140686,-0.2982257795585991,13.6875,-0.2176809346514297,658,DOUBLE_BLOCK,,6.555579061796773,DOUBLE_BLOCK_029,,,,,7.002803325653076,1.0430113799532308,6.714023892977166,DOUBLE_BLOCK_029_TASK_09,-1.4500000000000002
0.608466625213623,0.04981325781504797,12.520833015441895,-0.03095178926429224,602,DOUBLE_BLOCK,,6.00438351995201,DOUBLE_BLOCK_030,,,,,6.088202476501465,1.0134739727644908,6.0072608079854755,DOUBLE_BLOCK_030_TASK_00,-0.18590578389877677
0.5918387174606323,-0.03969908990828877,11.479166984558105,0.0038617266486256577,552,DOUBLE_BLOCK,,5.424823459333179,DOUBLE_BLOCK_030,,,,,5.433914661407471,1.001668383200052,5.4248639095981295,DOUBLE_BLOCK_030_TASK_01,0.02094928945554808
0.627543568611145,0.3554574138267507,12.0625,0.03983834074817562,580,DOUBLE_BLOCK,,5.807815405700245,DOUBLE_BLOCK_030,,,,,6.0705180168151855,1.0444032722571612,5.812427228129609,DOUBLE_BLOCK_030_TASK_02,0.23149621079696425
0.6348645687103271,-0.29258787425673605,13.270833015441895,-0.011106045860708262,638,DOUBLE_BLOCK,,6.466417752690865,DOUBLE_BLOCK_030,,,,,6.739472389221191,1.0421622935031902,6.466816570926494,DOUBLE_BLOCK_030_TASK_03,-0.07181928497222245
0.6284218430519104,0.3038598220547366,12.208333015441895,0.20513832055754228,587,DOUBLE_BLOCK,,5.767425078088399,DOUBLE_BLOCK_030,,,,,6.1349196434021,1.041415810885193,5.89094152333589,DOUBLE_BLOCK_030_TASK_04,1.2000000000000002
0.6271300911903381,-0.2928265720346661,12.0625,-0.20806275568940177,580,DOUBLE_BLOCK,,5.684024374260211,DOUBLE_BLOCK_030,,,,,6.0670366287231445,1.044363633102815,5.8093143388169475,DOUBLE_BLOCK_030_TASK_05,-1.2000000000000002
0.6342453360557556,-0.03567053159532943,13.333333015441895,0.26498428824748127,641,DOUBLE_BLOCK,,6.264609308398937,DOUBLE_BLOCK_030,,,,,6.7701096534729,1.0429716513221037,6.491173221142585,DOUBLE_BLOCK_030_TASK_06,1.7
0.6325505375862122,0.08001429487258353,13.041666984558105,-0.27175890389792534,627,DOUBLE_BLOCK,,6.100784515112512,DOUBLE_BLOCK_030,,,,,6.606864929199219,1.043209218032792,6.333211799698208,DOUBLE_BLOCK_030_TASK_07,-1.7
0.6317030787467957,0.3367647314889151,12.333333015441895,0.24490101281605334,593,DOUBLE_BLOCK,,5.8019146748657295,DOUBLE_BLOCK_030,,,,,6.260909080505371,1.046911618338274,5.9803606826363165,DOUBLE_BLOCK_030_TASK_08,1.4500000000000002
0.6392530798912048,-0.325852310866975,13.5,-0.2208070146449507,649,DOUBLE_BLOCK,,6.4597484618066385,DOUBLE_BLOCK_030,,,,,6.905867099761963,1.0431055806743408,6.620487156532609,DOUBLE_BLOCK_030_TASK_09,-1.4500000000000002
0.590197741985321,0.013215265924463272,11.5,0.007437850570291388,553,DOUBLE_BLOCK,,5.438379185788931,DOUBLE_BLOCK_031,,,,,5.444863796234131,1.0011646855758283,5.438529619232896,DOUBLE_BLOCK_031_TASK_00,0.04045059766211123
0.6138917803764343,-0.07055667119506114,12.708333015441895,0.006491504133686559,611,DOUBLE_BLOCK,,6.103902679493682,DOUBLE_BLOCK_031,,,,,6.246788024902344,1.023387287561967,6.104031289839621,DOUBLE_BLOCK_031_TASK_01,0.03962406605822433
0.6314587593078613,0.3292547341655026,12.645833015441895,0.062130915551275256,608,DOUBLE_BLOCK,,6.118626315863216,DOUBLE_BLOCK_031,,,,,6.398059368133545,1.0436516227722705,6.130455056581299,DOUBLE_BLOCK_031_TASK_02,0.3806457770543845
0.6281070113182068,-0.312048663725312,12.291666984558105,-0.06275680053390133,591,DOUBLE_BLOCK,,5.917572315706472,DOUBLE_BLOCK_031,,,,,6.221869468688965,1.0493528431717216,5.9292443997035855,DOUBLE_BLOCK_031_TASK_03,-0.37185620850092005
0.6317381858825684,0.2907433565522107,12.583333015441895,0.19792023172158626,605,DOUBLE_BLOCK,,5.983673067515755,DOUBLE_BLOCK_031,,,,,6.374383926391602,1.0444990667557648,6.1028143818170815,DOUBLE_BLOCK_031_TASK_04,1.2000000000000002
0.6360619068145752,-0.2949631910055391,13.333333015441895,-0.18546769133274216,641,DOUBLE_BLOCK,,6.3957718395938805,DOUBLE_BLOCK_031,,,,,6.75709342956543,1.038375071360595,6.507372543826125,DOUBLE_BLOCK_031_TASK_05,-1.2000000000000002
0.6275648474693298,-0.15329080015675628,12.208333015441895,0.2931140127204703,587,DOUBLE_BLOCK,,5.632733800556773,DOUBLE_BLOCK_031,,,,,6.1266770362854,1.0413001829761275,5.883679976675715,DOUBLE_BLOCK_031_TASK_06,1.7
0.6287999153137207,0.02178797973325907,12.5,-0.28549833517917317,601,DOUBLE_BLOCK,,5.791832183165824,DOUBLE_BLOCK_031,,,,,6.287213325500488,1.0415902403743669,6.036167661517976,DOUBLE_BLOCK_031_TASK_07,-1.7
0.6334705948829651,0.3473608881208041,12.604166984558105,0.2389002887635546,606,DOUBLE_BLOCK,,5.953567584400964,DOUBLE_BLOCK_031,,,,,6.376669883728027,1.0406474212735817,6.1275987941468495,DOUBLE_BLOCK_031_TASK_08,1.4500000000000002
0.6398617625236511,-0.28155640703154955,13.770833015441895,-0.21618878666995797,662,DOUBLE_BLOCK,,6.602282593037722,DOUBLE_BLOCK_031,,,,,7.022345542907715,1.038864944650078,6.759632788719288,DOUBLE_BLOCK_031_TASK_09,-1.4500000000000002
0.59356290102005,-0.03610294233953398,11.5625,0.007319723265318663,556,DOUBLE_BLOCK,,5.469089001393696,DOUBLE_BLOCK_032,,,,,5.495878219604492,1.0048713759863095,5.4692355170432965,DOUBLE_BLOCK_032_TASK_00,0.040032932972300816
0.59865802526474,0.010021082384319192,11.729166984558105,0.043718986934126645,564,DOUBLE_BLOCK,,5.565600097920303,DOUBLE_BLOCK_032,,,,,5.6321821212768555,1.0109961808992836,5.570923241536893,DOUBLE_BLOCK_032_TASK_01,0.24347754131631794
0.6292356848716736,0.3517352575484754,12.395833015441895,0.023236759139418594,596,DOUBLE_BLOCK,,5.986836676929613,DOUBLE_BLOCK_032,,,,,6.22393274307251,1.039322242717108,5.988453327816053,DOUBLE_BLOCK_032_TASK_02,0.13913972546164788
0.6295708417892456,-0.37408821183400676,12.291666984558105,-0.09809462074708711,591,DOUBLE_BLOCK,,5.9129078318402515,DOUBLE_BLOCK_032,,,,,6.201399326324463,1.0437481468850223,5.941470981128937,DOUBLE_BLOCK_032_TASK_03,-0.5818920791344988
0.6286309957504272,0.2762465961598625,12.291666984558105,0.2036504733543416,591,DOUBLE_BLOCK,,5.810762550152331,DOUBLE_BLOCK_032,,,,,6.2131147384643555,1.0471464808702176,5.933376898044892,DOUBLE_BLOCK_032_TASK_04,1.2000000000000002
0.6364816427230835,-0.3076552609968011,13.3125,-0.18563359539235158,640,DOUBLE_BLOCK,,6.389922548125313,DOUBLE_BLOCK_032,,,,,6.789322376251221,1.0442502880709066,6.501623656521522,DOUBLE_BLOCK_032_TASK_05,-1.2000000000000002
0.6287499666213989,0.1322829240103148,12.354166984558105,0.2889884737886666,594,DOUBLE_BLOCK,,5.717908354202271,DOUBLE_BLOCK_032,,,,,6.206645965576172,1.0404631087898408,5.965272495624665,DOUBLE_BLOCK_032_TASK_06,1.7
0.6341416835784912,0.07600574341700904,13.25,-0.2667196139901051,637,DOUBLE_BLOCK,,6.221871668043316,DOUBLE_BLOCK_032,,,,,6.718488693237305,1.0416363312469623,6.44993698059137,DOUBLE_BLOCK_032_TASK_07,-1.7
0.6341503858566284,0.34362221266262094,12.729166984558105,0.23624041267759438,612,DOUBLE_BLOCK,,6.0232052481386615,DOUBLE_BLOCK_032,,,,,6.470332145690918,1.0443969506227717,6.19528057969977,DOUBLE_BLOCK_032_TASK_08,1.4500000000000002
0.6315058469772339,-0.3836512012792429,12.270833015441895,-0.24627010327021995,590,DOUBLE_BLOCK,,5.7683295846424505,DOUBLE_BLOCK_032,,,,,6.224995136260986,1.0466075882573926,5.94778330111827,DOUBLE_BLOCK_032_TASK_09,-1.4500000000000002
0.606615424156189,0.07850469311635958,11.5625,0.018142465793330464,556,DOUBLE_BLOCK,,5.478850225464803,DOUBLE_BLOCK_033,,,,,5.5928850173950195,1.0206456402502064,5.479752028357217,DOUBLE_BLOCK_033_TASK_00,0.09941076002785865
0.6125174164772034,0.040176501573794605,12.895833015441895,-0.048791565972202494,620,DOUBLE_BLOCK,,6.206788132678725,DOUBLE_BLOCK_033,,,,,6.371924877166748,1.0253840939315018,6.214183460497885,DOUBLE_BLOCK_033_TASK_01,-0.30307945618930343
0.6359611749649048,0.27775347841196574,13.479166984558105,0.029556964645929867,648,DOUBLE_BLOCK,,6.576248652548258,DOUBLE_BLOCK_033,,,,,6.85191535949707,1.0414634503807518,6.579122250513983,DOUBLE_BLOCK_033_TASK_02,0.19443057132405928
0.6282421350479126,-0.3070331705959529,12.354166984558105,-0.05196964287534648,594,DOUBLE_BLOCK,,5.952406290562253,DOUBLE_BLOCK_033,,,,,6.206664085388184,1.0413073392607748,5.960453606131598,DOUBLE_BLOCK_033_TASK_03,-0.30962322736203374
0.6372321844100952,0.3234830387678586,13.270833015441895,0.18601504752359876,638,DOUBLE_BLOCK,,6.3765127812795495,DOUBLE_BLOCK_033,,,,,6.7520751953125,1.0406307608977592,6.488444748152014,DOUBLE_BLOCK_033_TASK_04,1.2000000000000002
0.6298144459724426,-0.2912699114415548,12.4375,-0.20088259712239595,598,DOUBLE_BLOCK,,5.893068376472275,DOUBLE_BLOCK_033,,,,,6.268610954284668,1.0423355255989781,6.014004896055337,DOUBLE_BLOCK_033_TASK_05,-1.2000000000000002
0.6287813186645508,-0.11891667936291378,12.4375,0.2869918933722626,598,DOUBLE_BLOCK,,5.7599834739177,DOUBLE_BLOCK_033,,,,,6.2558794021606445,1.0416717634527066,6.00561484111369,DOUBLE_BLOCK_033_TASK_06,1.7
0.6317387223243713,-0.041668224524216015,12.916666984558105,-0.2747879025538461,621,DOUBLE_BLOCK,,6.030087004478813,DOUBLE_BLOCK_033,,,,,6.532379150390625,1.0426553343674745,6.265137610746013,DOUBLE_BLOCK_033_TASK_07,-1.7
0.6333526968955994,0.33614946065089396,12.666666984558105,0.23773338888188542,609,DOUBLE_BLOCK,,5.9839297134139855,DOUBLE_BLOCK_033,,,,,6.426242828369141,1.0437121229646422,6.157102793934724,DOUBLE_BLOCK_033_TASK_08,1.4500000000000002
0.6355660557746887,-0.35211784824637676,12.833333015441895,-0.2338117721320462,617,DOUBLE_BLOCK,,6.088146649256225,DOUBLE_BLOCK_033,,,,,6.532748222351074,1.0438306818364034,6.258436675628331,DOUBLE_BLOCK_033_TASK_09,-1.4500000000000002
0.61745685338974,0.07473912302329584,12.541666984558105,-0.046276091955758644,603,DOUBLE_BLOCK,,6.007932293549754,DOUBLE_BLOCK_034,,,,,6.228213787078857,1.035555310176982,6.014370962005324,DOUBLE_BLOCK_034_TASK_00,-0.278222257799123
0.594031572341919,0.013675504319621903,12.0,-0.006945132003656052,577,DOUBLE_BLOCK,,5.70949547645854,DOUBLE_BLOCK_034,,,,,5.710392951965332,1.0001330688614,5.70963317757938,DOUBLE_BLOCK_034_TASK_01,-0.039653837326076635
0.6283634305000305,0.35201018556018326,12.166666984558105,0.019831431237991658,585,DOUBLE_BLOCK,,5.869619929320809,DOUBLE_BLOCK_034,,,,,6.124240875244141,1.043174294140163,5.870774337180202,DOUBLE_BLOCK_034_TASK_02,0.1164182262948179
0.6344588994979858,-0.31059062565827905,13.208333015441895,-0.08380600143307047,635,DOUBLE_BLOCK,,6.4092047471249405,DOUBLE_BLOCK_034,,,,,6.702808856964111,1.0421393115659705,6.431778153433379,DOUBLE_BLOCK_034_TASK_03,-0.5383908658344991
0.6322028636932373,0.31141312987887365,12.625,0.19712804401211256,607,DOUBLE_BLOCK,,6.008357673387731,DOUBLE_BLOCK_034,,,,,6.422242164611816,1.0481838159194001,6.127019008568296,DOUBLE_BLOCK_034_TASK_04,1.2000000000000002
0.6327667832374573,-0.33609386784476436,12.708333015441895,-0.19566331444357318,611,DOUBLE_BLOCK,,6.0545183066385375,DOUBLE_BLOCK_034,,,,,6.42994499206543,1.0417434408167483,6.172292274789098,DOUBLE_BLOCK_034_TASK_05,-1.2000000000000002
0.624441921710968,-0.02044751388838942,11.916666984558105,0.301984441490795,573,DOUBLE_BLOCK,,5.457255079766809,DOUBLE_BLOCK_034,,,,,5.956317901611328,1.042059333657871,5.715910514138638,DOUBLE_BLOCK_034_TASK_06,1.7
0.6334455609321594,0.18509126806826443,12.979166984558105,-0.27276722038249585,624,DOUBLE_BLOCK,,6.077080198421467,DOUBLE_BLOCK_034,,,,,6.563015937805176,1.0400348757246616,6.310380633372785,DOUBLE_BLOCK_034_TASK_07,-1.7
0.6398035883903503,0.32751727457230845,13.6875,0.21756376913255962,658,DOUBLE_BLOCK,,6.559223475729778,DOUBLE_BLOCK_034,,,,,6.994578838348389,1.041234550737527,6.717582348178891,DOUBLE_BLOCK_034_TASK_08,1.4500000000000002
0.6376014947891235,-0.31865429038909326,13.354166984558105,-0.2238315973866559,642,DOUBLE_BLOCK,,6.36953614475441,DOUBLE_BLOCK_034,,,,,6.783412933349609,1.0384107375953155,6.532494982725427,DOUBLE_BLOCK_034_TASK_09,-1.4500000000000002
0.5997310280799866,-0.06169609243031521,11.541666984558105,0.0010144741318691218,555,DOUBLE_BLOCK,,5.464076575653259,DOUBLE_BLOCK_035,,,,,5.541940689086914,1.0142496651703579,5.464079387352881,DOUBLE_BLOCK_035_TASK_00,0.0055431662421498995
0.6089687943458557,-0.0424313507691587,12.0625,0.04633200789253181,580,DOUBLE_BLOCK,,5.747450879696624,DOUBLE_BLOCK_035,,,,,5.868503570556641,1.0199662413529298,5.753625299178911,DOUBLE_BLOCK_035_TASK_01,0.26648164819763687
0.6277872920036316,0.35328745861665184,12.208333015441895,0.013337116884024315,587,DOUBLE_BLOCK,,5.885013714637507,DOUBLE_BLOCK_035,,,,,6.144439697265625,1.043989618520792,5.885537162688992,DOUBLE_BLOCK_035_TASK_02,0.07849376995430535
0.6325970888137817,-0.34460297020823066,12.770833015441895,-0.02216905805005065,614,DOUBLE_BLOCK,,6.200457075435579,DOUBLE_BLOCK_035,,,,,6.455819129943848,1.040928548480666,6.201981047946785,DOUBLE_BLOCK_035_TASK_03,-0.13748081601439566
0.6316720247268677,0.28152420980384985,12.625,0.1972774576461662,607,DOUBLE_BLOCK,,6.003686965967066,DOUBLE_BLOCK_035,,,,,6.382416725158691,1.0424631271840203,6.122438826588865,DOUBLE_BLOCK_035_TASK_04,1.2000000000000002
0.6297967433929443,-0.3349296951298945,12.1875,-0.20505998275895437,586,DOUBLE_BLOCK,,5.769691407769865,DOUBLE_BLOCK_035,,,,,6.144899368286133,1.0427171501662753,5.89316035255222,DOUBLE_BLOCK_035_TASK_05,-1.2000000000000002
0.6313900351524353,-0.058891693262240065,12.9375,0.27449312007053245,622,DOUBLE_BLOCK,,6.0369004743603165,DOUBLE_BLOCK_035,,,,,6.548190116882324,1.0440860651011026,6.271695730608414,DOUBLE_BLOCK_035_TASK_06,1.7
0.6283136010169983,0.001473677668443926,12.4375,-0.28718132385945083,598,DOUBLE_BLOCK,,5.755967071156322,DOUBLE_BLOCK_035,,,,,6.244114875793457,1.0403801458140265,6.0017628180590314,DOUBLE_BLOCK_035_TASK_07,-1.7
0.6397092938423157,0.30527120572587096,13.708333015441895,0.2172425463412926,659,DOUBLE_BLOCK,,6.569234900486315,DOUBLE_BLOCK_035,,,,,7.022171974182129,1.0438231258758266,6.72735811279342,DOUBLE_BLOCK_035_TASK_08,1.4500000000000002
0.6370429992675781,-0.32993958985347205,13.125,-0.22797354508042125,631,DOUBLE_BLOCK,,6.249816231539107,DOUBLE_BLOCK_035,,,,,6.657293319702148,1.0376377181360052,6.41581662206844,DOUBLE_BLOCK_035_TASK_09,-1.4500000000000002
0.6066759824752808,-0.026829874899402625,13.145833015441895,-0.02728999523915145,632,DOUBLE_BLOCK,,6.342506468500195,DOUBLE_BLOCK_036,,,,,6.3692169189453125,1.0038374229844862,6.344868972915095,DOUBLE_BLOCK_036_TASK_00,-0.17312995261895936
0.6231192350387573,0.10103276407235759,12.708333015441895,-0.0038189718152534424,611,DOUBLE_BLOCK,,6.112814842217551,DOUBLE_BLOCK_036,,,,,6.333413124084473,1.0360802842289902,6.112859418802228,DOUBLE_BLOCK_036_TASK_01,-0.02334478108541116
0.6283285021781921,0.3652855860136901,12.1875,-0.011497404849557588,586,DOUBLE_BLOCK,,5.880051670405308,DOUBLE_BLOCK_036,,,,,6.153990745544434,1.0465186950650187,5.880440334763532,DOUBLE_BLOCK_036_TASK_02,-0.06760831367205511
0.6309877038002014,-0.32239040296850247,12.604166984558105,0.027317486989912796,606,DOUBLE_BLOCK,,6.104050423186918,DOUBLE_BLOCK_036,,,,,6.355215072631836,1.0407587594492327,6.106328690421018,DOUBLE_BLOCK_036_TASK_03,0.16678880852881006
0.6389877200126648,0.3104816054886629,13.75,0.17898841317329414,661,DOUBLE_BLOCK,,6.632595846619846,DOUBLE_BLOCK_036,,,,,7.017818450927734,1.0411766375598637,6.740276527309456,DOUBLE_BLOCK_036_TASK_04,1.2000000000000002
