accepted,anchor_angular_velocity,anchor_position,anchor_position_error,anchor_quaternion,anchor_step,anchor_time,anchor_velocity,clip_count,collision_count,episode_length,error,family,goal_reached,ground_contact_count,minimum_goal_distance,nonfinite_count,planner_error,planner_interface,planner_success,recovery_episode_id,recovery_steps,reference_completed,scene_id,source_split,student_outcome,switched_state_position_error,task_id
False,"[-0.39535582065582275,0.04101188853383064,-0.7011688947677612]","[1.7858400344848633,-0.49663299322128296,0.7717764377593994]",0.3038561423752947,"[-0.016721518710255623,-0.012147892266511917,0.010201250202953815,0.9997343420982361]",109,2.2916666666666665,"[0.68980473279953,0.153328537940979,-0.2858607769012451]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_005
False,"[-0.8860811591148376,-0.710506796836853,-0.01004104409366846]","[2.659686803817749,-0.4082869589328766,0.5968245267868042]",0.3009108891443471,"[-0.0015561723848804832,0.0008081461419351399,-0.03215126693248749,0.9994814991950989]",163,3.4166666666666665,"[0.8194466233253479,-0.08861266076564789,0.06113887578248978]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_006
False,"[0.6937807202339172,-0.011568990536034107,0.2811470627784729]","[1.2921398878097534,-0.6138374209403992,1.294265866279602]",0.3005024868090745,"[-0.02173430286347866,-0.002271797973662615,0.011362088844180107,0.9996966123580933]",109,2.2916666666666665,"[0.7560184597969055,-0.0732949897646904,0.1698651909828186]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,COLLISION,,SBEND_00_TASK_007
False,"[0.19402317702770233,0.15432775020599365,-0.673339307308197]","[1.7935454845428467,-0.47145894169807434,0.5028579831123352]",0.30017558919672704,"[-0.0029962339904159307,-0.020599249750375748,0.028837041929364204,0.999367356300354]",116,2.4375,"[0.6558330059051514,0.12333837151527405,-0.4216146171092987]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,GROUND_CONTACT,,SBEND_00_TASK_009
True,"[-0.07068578898906708,-0.047912102192640305,0.32199200987815857]","[1.0452213287353516,-0.2621346414089203,0.7632361650466919]",0.3007688485215481,"[-0.03872188553214073,-0.01796797104179859,0.009798794984817505,0.999040424823761]",105,2.2083333333333335,"[0.6232976913452148,-0.08530594408512115,-0.4993009567260742]",0,0,640,,SBEND,True,0,0.015177455135730223,0,,position_only_static_zero_derivatives,True,118,534,True,SBEND_00,TRAIN,GROUND_CONTACT,5.950387259437483e-08,SBEND_00_TASK_010
False,"[-0.2222382128238678,-0.051509417593479156,-0.014528780244290829]","[3.6124589443206787,-0.5705471038818359,0.9244593381881714]",0.30122259728053224,"[-0.00742503022775054,-0.011313330382108688,-0.013727597892284393,0.9998142123222351]",241,5.041666666666667,"[0.5539680123329163,0.04345546290278435,0.3959205150604248]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,COLLISION,,SBEND_00_TASK_012
False,"[-0.3411751389503479,-0.17265534400939941,-0.018722493201494217]","[6.5373711585998535,0.6439146399497986,1.2399433851242065]",0.3011964627532756,"[0.021928275004029274,-0.008885237388312817,0.01904573105275631,0.9995386004447937]",460,9.604166666666666,"[0.7712520956993103,-0.11553018540143967,0.15554195642471313]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_013
False,"[-0.1381133496761322,0.6237102746963501,-0.04217781499028206]","[5.034431457519531,0.5129817128181458,1.130069613456726]",0.300735344898303,"[-0.0029013273306190968,0.003836353775113821,-0.0018912495579570532,0.9999866485595703]",338,7.0625,"[0.6297253370285034,-0.09942688792943954,-0.40250200033187866]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_014
False,"[-0.2684466540813446,-0.17153002321720123,0.22105318307876587]","[6.255867958068848,0.7675706744194031,1.3402031660079956]",0.30056670869640445,"[0.016893446445465088,-0.006207673344761133,-0.08399861305952072,0.9963033199310303]",406,8.479166666666666,"[0.76870197057724,-0.2323436439037323,0.06413833051919937]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_015
False,"[0.39101797342300415,-0.010352673009037971,0.6913896799087524]","[1.7472375631332397,-0.32524171471595764,0.6055176258087158]",0.30054304331204273,"[0.00808748509734869,-0.007062709424644709,-0.00168920261785388,0.9999409317970276]",106,2.2291666666666665,"[0.6255143284797668,0.20020031929016113,-0.3908851444721222]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_017
False,"[0.800338089466095,0.6305200457572937,-0.06008094176650047]","[2.4522719383239746,-0.556453287601471,0.9370785355567932]",0.3002429483497928,"[-0.00079211505362764,0.004540370311588049,-0.01514958031475544,0.9998745918273926]",149,3.125,"[0.7235482931137085,0.2077849954366684,-0.17248207330703735]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_019
False,"[0.4422132670879364,-0.0645475909113884,0.7662565112113953]","[1.6024905443191528,-0.4559159576892853,0.5189900994300842]",0.3101786672012276,"[-0.011785958893597126,-0.034616708755493164,0.013280121609568596,0.999242901802063]",98,2.0625,"[0.5758970379829407,0.07559643685817719,-0.5837711095809937]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,GROUND_CONTACT,,SBEND_00_TASK_022
False,"[0.25826069712638855,0.17232613265514374,0.002203514566645026]","[5.598055839538574,0.6151894330978394,1.1390795707702637]",0.30063018337842573,"[0.029320085421204567,0.01057632640004158,-0.02275347337126732,0.9992551207542419]",363,7.583333333333333,"[0.7416965365409851,-0.05662873014807701,-0.1191081553697586]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_023
True,"[0.17436383664608002,0.1882314682006836,0.05161252245306969]","[1.252877116203308,-0.5783349275588989,1.3870794773101807]",0.30030738458393397,"[-0.022388217970728874,0.020438924431800842,0.008858229033648968,0.9995011687278748]",85,1.7916666666666667,"[0.59847491979599,-0.47613224387168884,0.08036232739686966]",0,0,717,,SBEND,True,0,0.03036998305994338,0,,position_only_static_zero_derivatives,True,119,631,True,SBEND_00,TRAIN,TIMEOUT,2.415857739581965e-08,SBEND_00_TASK_025
False,"[-0.5091404318809509,0.03775502368807793,-0.6897258162498474]","[1.5545982122421265,-0.7518751621246338,1.1449532508850098]",0.3000700177148714,"[-0.03201820328831673,0.007509751245379448,0.013974743895232677,0.9993613958358765]",92,1.9375,"[0.7315807342529297,-0.10943738371133804,0.04367457702755928]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,COLLISION,,SBEND_00_TASK_026
False,"[-0.16720543801784515,0.605247437953949,-0.7399362325668335]","[2.7436540126800537,-0.5779656767845154,1.2569715976715088]",0.30141262747668585,"[-0.0076470342464745045,-0.0049700359813869,0.022130625322461128,0.9997134804725647]",187,3.9166666666666665,"[0.7619234323501587,-0.16717536747455597,0.04696882888674736]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_027
False,"[0.11973739415407181,-0.22227565944194794,-0.7417755722999573]","[1.9099109172821045,-0.6480680704116821,0.808167040348053]",0.30040499088010253,"[-0.009193581528961658,-0.00970879290252924,0.0072536347433924675,0.999884307384491]",133,2.7916666666666665,"[0.7878308296203613,0.12754732370376587,-0.0511532798409462]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_028
False,"[0.32697051763534546,-0.45971107482910156,-0.7419666051864624]","[5.919960021972656,0.656780481338501,1.10067617893219]",0.3033381916198409,"[-0.0037155013997107744,0.014179534278810024,0.1088075339794159,0.9939547777175903]",402,8.395833333333334,"[0.684297502040863,0.37120547890663147,0.07948198169469833]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_031
False,"[-0.43476709723472595,-0.14077332615852356,-0.20024293661117554]","[6.115581035614014,0.7916097640991211,0.9349620342254639]",0.30205124750802564,"[0.015376383438706398,0.007356623187661171,0.12089644372463226,0.9925187826156616]",421,8.791666666666666,"[0.7303445339202881,0.37296587228775024,-0.007269267458468676]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_032
False,"[-0.6380344033241272,0.7067932486534119,-0.7483311891555786]","[6.501034259796143,0.05088276043534279,1.2395563125610352]",0.30202971417025853,"[-0.010445144958794117,-0.01903725601732731,-0.021153785288333893,0.999540388584137]",445,9.291666666666666,"[0.38753342628479004,-0.5250307321548462,0.11669332534074783]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_034
False,"[0.5749406814575195,-0.2757173180580139,0.005070493556559086]","[5.089658737182617,0.8183751702308655,1.2765610218048096]",0.3015140607891307,"[0.0061679440550506115,-0.0038496002089232206,-0.0596047043800354,0.9981955885887146]",357,7.458333333333333,"[0.7888213992118835,0.04125012084841728,0.24146714806556702]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_035
False,"[-0.12014418095350266,-0.11279378086328506,0.7678971886634827]","[2.403965473175049,-0.4677939713001251,0.6713773608207703]",0.30146141080838207,"[0.017239905893802643,0.020576035603880882,0.03109937533736229,0.9991557598114014]",146,3.0625,"[0.7741483449935913,0.07115288078784943,-0.12795522809028625]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_036
True,"[-0.6042448878288269,0.4662395119667053,-0.3190319240093231]","[0.5534802079200745,-0.502367377281189,0.9445153474807739]",0.3118726577005381,"[0.019440947100520134,0.0357300229370594,0.014144341461360455,0.999072253704071]",48,1.0208333333333333,"[0.5411824584007263,-0.45795708894729614,0.04025135561823845]",0,0,760,,SBEND,True,0,0.08312339539824043,0,,position_only_static_zero_derivatives,True,120,711,True,SBEND_01,TRAIN,COLLISION,1.866877416102437e-08,SBEND_01_TASK_000
False,"[-0.4738905429840088,-0.10626158863306046,-0.4032658338546753]","[4.9071831703186035,-0.5083133578300476,1.7131638526916504]",0.3014088803651407,"[-0.0037261578254401684,0.006984173785895109,-0.005426387768238783,0.9999539256095886]",329,6.875,"[0.6683936715126038,-0.3345569372177124,0.2536779046058655]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,SUCCESS,,SBEND_01_TASK_001
True,"[0.16331250965595245,0.7009491324424744,-0.23664873838424683]","[1.224447250366211,0.651724100112915,0.509392261505127]",0.3007032157741519,"[0.010397674515843391,0.01197848655283451,-0.007111979648470879,0.9998489022254944]",69,1.4583333333333333,"[0.6851060390472412,0.2890468239784241,-0.1268206536769867]",0,0,660,,SBEND,True,0,0.017620904969187234,0,,position_only_static_zero_derivatives,True,121,590,True,SBEND_01,TRAIN,GROUND_CONTACT,3.883137511603705e-08,SBEND_01_TASK_002
True,"[0.43123844265937805,0.4182772636413574,-0.47125038504600525]","[0.6903811693191528,-0.5130599737167358,0.663770854473114]",0.3102093395134076,"[0.018444688990712166,0.050231076776981354,0.010515677742660046,0.9985119104385376]",49,1.0416666666666667,"[0.548488974571228,-0.4592391848564148,-0.1068037822842598]",0,0,722,,SBEND,True,0,0.13946126770162534,0,,position_only_static_zero_derivatives,True,122,672,True,SBEND_01,TRAIN,COLLISION,2.4350547861236974e-08,SBEND_01_TASK_004
True,"[-0.7878595590591431,-0.7295867204666138,0.14247356355190277]","[0.9828574061393738,-0.3759785592556,0.8340547680854797]",0.31724520265708367,"[0.018758825957775116,0.021359674632549286,0.011536731384694576,0.9995293021202087]",48,1.0208333333333333,"[0.38422852754592896,-0.5167976021766663,0.21351532638072968]",0,0,745,,SBEND,True,0,0.10316936552271935,0,,position_only_static_zero_derivatives,True,123,696,True,SBEND_01,TRAIN,COLLISION,3.534793562294889e-08,SBEND_01_TASK_005
False,"[-0.11527599394321442,0.720550000667572,-0.2328471839427948]","[1.3099265098571777,0.5757371187210083,0.3981375992298126]",0.3005534718711436,"[0.005964872892946005,0.013523178175091743,-0.007696068380028009,0.9998611211776733]",102,2.1458333333333335,"[0.685950756072998,0.2772026062011719,-0.13026803731918335]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,COLLISION,,SBEND_01_TASK_006
True,"[-0.446529746055603,-0.09471271187067032,0.022244445979595184]","[1.2514230012893677,0.03661724179983139,0.5267085433006287]",0.31297443647460715,"[0.003598893526941538,0.011411353945732117,0.0005871235625818372,0.9999282360076904]",48,1.0208333333333333,"[0.5067358613014221,-0.003909895662218332,-0.5994186997413635]",0,0,746,,SBEND,True,0,0.0233902776786019,0,,position_only_static_zero_derivatives,True,124,697,True,SBEND_01,TRAIN,GROUND_CONTACT,5.5675233829234514e-08,SBEND_01_TASK_008
False,"[-0.12210938334465027,-0.16755364835262299,-0.051171015948057175]","[0.4928617477416992,0.33801373839378357,0.38917601108551025]",0.31130082778065626,"[0.012334072962403297,0.014453893527388573,-0.0051595186814665794,0.9998061656951904]",55,1.1666666666666667,"[0.5010911226272583,0.08406294882297516,-0.5482027530670166]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,GROUND_CONTACT,,SBEND_01_TASK_014
False,"[-0.0957532450556755,-0.036521583795547485,0.37688615918159485]","[1.2625634670257568,0.9836957454681396,0.9359913468360901]",0.3014888975143581,"[0.01573619246482849,0.0066232457756996155,-0.009550928138196468,0.9998086094856262]",99,2.0833333333333335,"[0.6502906680107117,0.4098905324935913,0.020250290632247925]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,COLLISION,,SBEND_01_TASK_015
True,"[-0.7307597994804382,-0.14885322749614716,-0.08849873393774033]","[0.9572473168373108,-0.2999056279659271,0.9002115726470947]",0.30186554524569104,"[0.026149414479732513,0.03131883218884468,0.017391888424754143,0.9990159273147583]",41,0.875,"[0.4605034291744232,-0.5649353861808777,0.05806189775466919]",0,0,740,,SBEND,True,0,0.1078595238132308,0,,position_only_static_zero_derivatives,True,125,698,True,SBEND_01,TRAIN,SUCCESS,3.5932765373485436e-08,SBEND_01_TASK_017
True,"[-0.028384678065776825,0.02154216356575489,0.3035091161727905]","[0.8939598202705383,-0.34238293766975403,0.8477070331573486]",0.31125900965744707,"[0.027553338557481766,0.028681084513664246,0.011861939914524555,0.999138355255127]",53,1.125,"[0.46007755398750305,-0.40876123309135437,-0.041280701756477356]",0,0,796,,SBEND,True,0,0.11046330301107433,0,,position_only_static_zero_derivatives,True,126,742,True,SBEND_01,TRAIN,COLLISION,3.730482957272644e-08,SBEND_01_TASK_018
True,"[0.3472151458263397,-0.8785315155982971,0.5123198628425598]","[1.1421077251434326,-0.2978723645210266,0.7658783197402954]",0.3152090653752731,"[0.029983246698975563,0.020735494792461395,0.014387629926204681,0.9992316961288452]",46,0.9791666666666666,"[0.4093764126300812,-0.4823055565357208,0.2841540575027466]",0,0,728,,SBEND,True,0,0.1485883817324026,0,,position_only_static_zero_derivatives,True,127,681,True,SBEND_01,TRAIN,SUCCESS,2.9748888084525247e-08,SBEND_01_TASK_021
True,"[0.6971690654754639,0.04664022848010063,0.19114606082439423]","[1.1394895315170288,-0.029935766011476517,0.9697169661521912]",0.3096994913682689,"[0.03761463612318039,0.024139830842614174,0.0028799916617572308,0.9989965558052063]",51,1.0833333333333333,"[0.22091840207576752,0.34868621826171875,0.7001200914382935]",0,0,738,,SBEND,True,0,0.07995700123632335,0,,position_only_static_zero_derivatives,True,128,686,True,SBEND_01,TRAIN,SUCCESS,1.45217995888499e-08,SBEND_01_TASK_023
True,"[0.7354414463043213,-0.7270536422729492,0.18412815034389496]","[0.9534663558006287,0.15498964488506317,0.4759158790111542]",0.3081881693216528,"[-0.0016470958944410086,0.006904482375830412,-0.0025112798903137445,0.9999716281890869]",54,1.1458333333333333,"[0.4898573160171509,0.08359941095113754,-0.5779181122779846]",0,0,759,,SBEND,True,0,0.007808721486720719,0,,position_only_static_zero_derivatives,True,129,704,True,SBEND_01,TRAIN,GROUND_CONTACT,6.3169752879997145e-09,SBEND_01_TASK_026
True,"[-0.007343654055148363,-0.3213046193122864,-0.04880661889910698]","[0.9091833233833313,0.04944575950503349,0.5427377223968506]",0.30041009870285207,"[0.0012661791406571865,0.000477797060739249,-0.0025501777417957783,0.9999958276748657]",50,1.0625,"[0.4923064708709717,0.009878478944301605,-0.6098507642745972]",0,0,688,,SBEND,True,0,0.004489745284432162,0,,position_only_static_zero_derivatives,True,130,637,True,SBEND_01,TRAIN,GROUND_CONTACT,2.7911009250426294e-08,SBEND_01_TASK_027
True,"[0.05811956897377968,-0.18278086185455322,0.24135392904281616]","[0.605412483215332,0.11812318116426468,0.6065638065338135]",0.3111140441087133,"[-0.010736317373812199,0.019712304696440697,-0.0035196845419704914,0.9997418522834778]",51,1.0833333333333333,"[0.44547876715660095,-0.059603750705718994,-0.6152442097663879]",0,0,736,,SBEND,True,0,0.009421779767176732,0,,position_only_static_zero_derivatives,True,131,684,True,SBEND_01,TRAIN,GROUND_CONTACT,3.049015980770035e-08,SBEND_01_TASK_028
True,"[0.09458356350660324,-0.7372912168502808,0.21021828055381775]","[0.9816566109657288,0.21023282408714294,0.409180611371994]",0.3112426317015618,"[0.00431565148755908,0.005284320563077927,-0.0035557507071644068,0.9999703764915466]",58,1.2291666666666667,"[0.5010615587234497,0.16208189725875854,-0.49910926818847656]",0,0,715,,SBEND,True,0,0.043008630953618454,0,,position_only_static_zero_derivatives,True,132,656,True,SBEND_01,TRAIN,GROUND_CONTACT,2.6768719208366802e-08,SBEND_01_TASK_029
False,"[0.08390676230192184,-0.0013902459759265184,0.005434124264866114]","[3.499196767807007,0.6255335807800293,1.2314484119415283]",0.3044603784279127,"[-0.002364539774134755,-0.007168840151280165,-0.046718791127204895,0.9988795518875122]",239,5.0,"[0.5352973341941833,-0.2555273771286011,0.5616347193717957]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,COLLISION,,SBEND_01_TASK_030
False,"[0.02839585207402706,-0.12083622813224792,0.2767607569694519]","[2.234708786010742,0.805564820766449,0.7426491379737854]",0.3014962010637889,"[0.022549718618392944,0.0034040252212435007,-0.0035446130204945803,0.9997336268424988]",133,2.7916666666666665,"[0.7560606002807617,0.03784618154168129,-0.10305701196193695]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,SUCCESS,,SBEND_01_TASK_031
False,"[-0.0774296447634697,0.06625641137361526,-0.7804578542709351]","[2.331150531768799,1.011527180671692,0.7803466320037842]",0.3048452025896056,"[0.010535064153373241,0.0017309533432126045,-0.03510526567697525,0.9993265867233276]",188,3.9375,"[0.658266007900238,-0.16636762022972107,-0.26941654086112976]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,TIMEOUT,,SBEND_01_TASK_033
True,"[0.540543794631958,0.3300243318080902,0.047733280807733536]","[0.7956141829490662,-0.5259467959403992,0.7370524406433105]",0.30998279114082095,"[0.025585956871509552,0.0382193922996521,0.010831417515873909,0.9988830089569092]",54,1.1458333333333333,"[0.5858234763145447,-0.3392937183380127,0.0735502615571022]",0,0,793,,SBEND,True,0,0.08727965307253263,0,,position_only_static_zero_derivatives,True,133,738,True,SBEND_01,TRAIN,COLLISION,2.692972888527002e-08,SBEND_01_TASK_035
True,"[-0.018658192828297615,0.06321827322244644,-0.07524160295724869]","[1.028548002243042,-0.3541317284107208,1.0148595571517944]",0.31152608320837233,"[0.015375879593193531,0.03551550954580307,0.013917422853410244,0.9991539120674133]",45,0.9583333333333334,"[0.4861055910587311,-0.4770972728729248,0.08307302743196487]",0,0,770,,SBEND,True,0,0.10883639025448456,0,,position_only_static_zero_derivatives,True,134,724,True,SBEND_01,TRAIN,COLLISION,2.216914187973086e-08,SBEND_01_TASK_036
False,"[0.7847058176994324,-0.6616315841674805,0.39191630482673645]","[0.8846936821937561,-0.27114760875701904,1.2905880212783813]",0.3112752644720098,"[0.022577088326215744,0.009080014191567898,0.00017008358554448932,0.9997038841247559]",65,1.375,"[0.24335627257823944,0.16673794388771057,0.7338525652885437]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_01,TRAIN,SUCCESS,,SBEND_01_TASK_037
True,"[0.5021409392356873,0.6115918755531311,-0.2113012671470642]","[0.7525485754013062,-0.3185630440711975,0.8790011405944824]",0.31277317925753767,"[0.024240627884864807,0.029873473569750786,0.009309436194598675,0.9992163181304932]",49,1.0416666666666667,"[0.42998364567756653,-0.4995238184928894,0.012570925988256931]",0,0,720,,SBEND,True,0,0.09978804282840555,0,,position_only_static_zero_derivatives,True,135,670,True,SBEND_01,TRAIN,COLLISION,2.8893882409964746e-08,SBEND_01_TASK_039
True,"[-0.20203527808189392,0.12965057790279388,-0.10886070877313614]","[0.7798312902450562,-0.04437887668609619,1.0112236738204956]",0.3056454507230287,"[0.02689363807439804,0.018222542479634285,0.0025202773977071047,0.9994690418243408]",49,1.0416666666666667,"[0.19264523684978485,0.26162177324295044,0.7323613166809082]",0,0,712,,SBEND,True,0,0.06844181893553748,0,,position_only_static_zero_derivatives,True,136,662,True,SBEND_01,TRAIN,COLLISION,2.8809038250854616e-08,SBEND_01_TASK_040
True,"[-0.07040160149335861,0.019996773451566696,0.17711322009563446]","[1.2135236263275146,-0.32987675070762634,0.9140765070915222]",0.30669303998045006,"[0.026594556868076324,0.007298577576875687,0.013929152861237526,0.9995226263999939]",41,0.875,"[0.37006667256355286,-0.5205197334289551,0.2365885078907013]",0,0,734,,SBEND,True,0,0.13583867625265683,0,,position_only_static_zero_derivatives,True,137,692,True,SBEND_01,TRAIN,COLLISION,3.755664328708795e-08,SBEND_01_TASK_042
True,"[-0.21811023354530334,0.4334076941013336,-0.11832747608423233]","[1.1630390882492065,-0.42206498980522156,0.9761073589324951]",0.31278012714283965,"[0.013608467765152454,0.03272198513150215,0.015661712735891342,0.9992491006851196]",41,0.875,"[0.3466826379299164,-0.5587694644927979,0.14288640022277832]",0,0,745,,SBEND,True,0,0.10598054677212458,0,,position_only_static_zero_derivatives,True,138,703,True,SBEND_01,TRAIN,SUCCESS,2.7463680323482178e-08,SBEND_01_TASK_043
True,"[-0.006994518451392651,-0.6737054586410522,0.053868167102336884]","[0.9280384182929993,0.19128429889678955,0.6122180819511414]",0.30507043986243804,"[-0.009703117422759533,0.008912934921681881,-0.0023704087361693382,0.9999104142189026]",47,1.0,"[0.4422155022621155,-0.037827447056770325,-0.6291471719741821]",0,0,677,,SBEND,True,0,0.07292085933784624,0,,position_only_static_zero_derivatives,True,139,629,True,SBEND_01,TRAIN,GROUND_CONTACT,2.7818682533724447e-08,SBEND_01_TASK_045
False,"[-0.1337040364742279,-0.6411582231521606,-0.4769271910190582]","[2.713407039642334,-0.8095083236694336,1.4066731929779053]",0.30209560777986255,"[-0.0006143891368992627,-0.0025566660333424807,0.0008028417942114174,0.9999962449073792]",213,4.458333333333333,"[0.6598252654075623,0.149648979306221,0.36825114488601685]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_000
False,"[-0.06111442670226097,0.5646443963050842,0.32723480463027954]","[2.049048900604248,-0.6739629507064819,1.1081476211547852]",0.30353802684503967,"[-0.03343823924660683,-0.0022522874642163515,-0.0012066842755302787,0.9994375109672546]",114,2.3958333333333335,"[0.7642406821250916,-0.14481283724308014,-0.14204692840576172]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_001
False,"[0.07462402433156967,0.266591340303421,0.5986413955688477]","[1.9414104223251343,-0.48410293459892273,1.0749543905258179]",0.30424273182241945,"[-0.02759964019060135,0.010328509844839573,0.013014157302677631,0.9994809627532959]",98,2.0625,"[0.7391618490219116,-0.11797367036342621,-0.13001517951488495]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_002
False,"[-0.568311870098114,0.665288507938385,0.0007042187498882413]","[2.791189670562744,-0.6097434759140015,1.209980845451355]",0.30128964712408207,"[-0.004391445778310299,0.005907545797526836,0.011786438524723053,0.9999034404754639]",173,3.625,"[0.6948890686035156,0.24133402109146118,-0.13195711374282837]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_003
False,"[0.5254145860671997,0.6261516213417053,-0.7137954235076904]","[5.539844989776611,0.6924737691879272,1.7678595781326294]",0.30102204053767817,"[0.012627335265278816,0.005513534415513277,-0.008750504814088345,0.999866783618927]",422,8.8125,"[0.775429904460907,0.18763937056064606,0.023947296664118767]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_004
False,"[0.8460094928741455,-0.5460177659988403,-0.026970025151968002]","[2.0163326263427734,-0.5584636926651001,0.986909806728363]",0.30500560966417256,"[-0.039857085794210434,-0.0058142091147601604,0.01627415046095848,0.9990559220314026]",91,1.9166666666666667,"[0.7199360728263855,0.08785403519868851,-0.2937784194946289]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_008
