model,fraction,seed,split,task_id,family,success,collision,ground_contact,unsafe,timeout,mean_return,episode_steps,action_clip_count,policy_action_support_violation_count
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,0,0,0,1,1.950436926541652,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,1,0,1,0,-17.506288558441838,121,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,0,1,0,1,0,-15.018746288609005,407,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-16.791967873275443,175,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-17.502469559657694,220,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,0,0,0,1,-10.10169343573428,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.712662952917317,209,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-16.39246875612906,252,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-16.755671123009655,214,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-14.611593950141282,272,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-16.739706543797666,261,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.244026941147446,172,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,1,0,1,0,-17.252300592502785,440,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,-16.802712379128526,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,-9.419647192929002,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,1,0,1,0,-8.725543021993893,502,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,0,0,0,1,-15.454238088888992,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,1,0,1,0,-11.045836623089807,743,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,1,0,1,0,-8.442371857552521,540,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,-13.360224422351706,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,1,0,1,0,-9.927515286555764,566,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,0,0,0,1,-0.47256521131635754,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,1,0,1,0,-17.159782470917857,707,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-17.243805947579983,403,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-17.045739578894356,187,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,1,0,1,0,-17.143103284552165,625,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-17.720348395031916,958,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-17.29109132036443,411,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,-1.2574084891024364,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-17.254091383941688,189,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,0,0,1,2.7178241676993435,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,1,0,1,0,-11.301008144616802,716,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,0,0,0,1,6.849378778083072,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,0,1,0,1,0,-11.243506093959674,420,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,0,0,0,1,8.294156334681759,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,0,0,1,3.054185583689146,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,0,0,0,1,6.27105037018693,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,0,0,0,1,2.8113724810606957,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,1,0,1,0,-10.95435725853223,789,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,1,0,1,0,-17.58265126394776,128,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,1,0,1,0,-17.02024940705433,709,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,1,0,1,0,-16.6686427115994,676,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-17.91966916701292,802,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,1,0,1,0,-17.460241809014246,129,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,0,0,0,1,1.9113969328221252,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,1,0,1,0,-17.26418782289862,351,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,0,0,0,1,4.1013611519445465,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,1,0,1,0,-12.325839052957942,490,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,1,0,1,0,-17.024674456110482,178,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,1,0,1,0,-14.058758756724227,323,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,0,1,0,1,0,-14.566752214099179,337,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,1,0,1,0,-16.317985670261866,160,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,0,0,0,1,3.9792426388023676,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,1,0,1,0,-14.257865298199068,322,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,1,0,1,0,-16.981151151539226,154,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,1,0,1,0,-15.387153497201446,288,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,0,1,0,1,0,-15.09997087074257,673,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,1,0,0,0,0,30.24104571447034,483,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-17.100911098415583,155,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,1,0,1,0,-14.303441156289374,813,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.605953516804796,183,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-14.822449426654636,259,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-15.452886755212306,227,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.364610833833535,262,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-15.91193650782073,277,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.191083879308085,144,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,1,0,1,0,-17.449368047208733,244,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,1.1293937705263597,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,-0.2860520097314153,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,1,0,1,0,-15.786833188104524,301,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,1,0,1,0,-15.086493920701834,400,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,1,0,1,0,-15.515581491118027,252,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,1,0,1,0,-15.802494980669824,341,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,3.0144082338140343,960,0,0
BC,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,1,0,1,0,-17.210415594788543,246,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,1,0,1,0,-16.08739410061869,754,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,1,0,0,0,0,28.911558549145106,723,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,0,0,0,1,8.383703483723034,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-15.87034393355695,295,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,0,0,0,1,2.3408297680772847,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-15.673935762342225,553,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-16.06899914149281,765,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,-0.254055221151912,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-16.065089253120092,404,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,1,1,0,-15.337073604594902,385,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,0,0,0,1,10.378342135574135,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,0,0,0,1,9.18226108175254,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,1,0,0,0,0,31.96242402773663,602,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,1,0,0,0,0,33.44028620672695,593,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,0,0,1,9.525009367646721,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,1,0,1,0,-11.936555775739562,446,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,1,0,1,0,-9.753137503650368,459,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,1,0,0,0,0,32.653912097028844,666,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,1,0,1,0,-17.631614741477783,184,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,1,0,1,0,-17.222084785232482,202,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,1,0,1,0,-17.26954106029899,223,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-7.494693165157583,865,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,1,0,1,0,-16.310845364521654,366,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,1,0,1,0,-17.119880151660094,188,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,1,0,1,0,-16.133183557521072,300,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,1,0,1,0,-12.914507922206795,808,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,1,0,1,0,-6.783661380630033,624,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,0,0,0,1,2.4538156459066456,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,0,0,0,1,4.44179032070673,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,0,0,0,0,1,3.931958365468054,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,0,0,0,1,5.635746158013832,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,0,0,0,1,4.622954956373936,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,1,0,0,0,0,30.33357506366778,562,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,0,0,0,1,0.5997259837132791,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,0,1,1,0,-18.340173075457255,648,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,0,1,0,1,0,-15.223540576528304,419,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-17.754277920381142,744,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-18.078540535742114,597,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,1,0,1,0,-16.75656121066604,780,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-14.252295040538591,287,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-16.765147759159206,522,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-14.074577188079815,290,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.441631074187203,309,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-17.334883385775072,628,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-18.40349634406524,727,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,0,1,1,0,-12.01934203951328,938,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,1,0,1,0,-17.24640717576951,442,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,4.656295167605183,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,0,0,0,1,8.391249384008278,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,1,0,1,0,-17.00935481159907,296,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,0,0,0,1,5.116774441223519,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,8.3396069198675,960,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,1,0,1,0,-16.73810953347314,273,0,0
BC,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,1,0,1,0,-17.290926772026406,240,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,0,0,0,1,0.4379770271574054,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,0,0,0,1,1.9303426134022728,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-16.553207153054117,402,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,0,0,0,1,2.1473756140225193,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,0,0,0,1,1.989148619633149,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,0,0,0,1,-0.02424239862616584,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,0,0,0,1,1.3691901221704497,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,-0.3825429993301962,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,0,0,0,1,1.7514436820492405,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,1,1,0,-17.04176235404308,289,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,0,0,0,1,8.7287508362511,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,1,0,0,0,0,30.866540515045827,512,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,1,0,0,0,0,32.10220887954422,532,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,1,0,1,0,-10.43787085278793,499,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,0,0,1,7.568034249725789,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,1,0,1,0,-11.778447135199515,365,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,1,0,1,0,-16.84093136424052,267,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,0,1,1,0,-15.787784964584462,315,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,1,0,1,0,-18.0964898458111,301,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,0,0,0,1,3.1504789498543193,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,1,0,1,0,-12.833176339839014,885,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-13.292245097442109,756,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,1,0,1,0,-13.472736611874199,914,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,1,0,1,0,-12.021948124830683,714,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,0,0,0,1,4.828062617144589,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,0,1,1,0,-17.55004516426523,355,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,1,0,1,0,-13.478274436641408,836,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,1,0,1,0,-17.20456321335444,930,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,1,0,0,0,0,28.854917698569828,726,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,0,1,0,1,0,-16.082362249775276,185,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,0,0,0,1,6.771332444664773,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,1,0,1,0,-16.249474462073564,735,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,0,1,1,0,-16.048379106856807,228,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,1,0,1,0,-18.23329713037597,860,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,0,0,0,1,8.036168393063441,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,1,0,0,0,0,31.135592923778603,474,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,0,1,1,0,-17.518274617785433,199,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-17.575699884393522,226,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,0,0,0,1,2.1976029669544266,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.5607476138836,297,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-17.345531410552258,820,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-16.84424546543157,334,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.605198066571834,252,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-17.593782577686085,730,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.23063228065943,188,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,0,0,0,1,3.500467247516858,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,7.095191639705138,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,2.473943550332176,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,0,0,0,1,6.384527075620336,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,0,0,0,1,9.66140951283072,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,0,0,0,1,4.065210516399906,960,0,0
